REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2017/01/23 14:00:00,7431,125.73,TRADE
QLD1,2017/01/23 14:30:00,7519.76,98.94,TRADE
QLD1,2017/01/23 15:00:00,7584.29,98.75,TRADE
QLD1,2017/01/23 15:30:00,7680.01,95.44,TRADE
QLD1,2017/01/23 16:00:00,7814.36,124.52,TRADE
QLD1,2017/01/23 16:30:00,7955.86,102.23,TRADE
QLD1,2017/01/23 17:00:00,8057,135.44,TRADE
QLD1,2017/01/23 17:30:00,8023.35,95.57,TRADE
QLD1,2017/01/23 18:00:00,8022.78,87.62,TRADE
QLD1,2017/01/23 18:30:00,7942.77,86.31,TRADE
QLD1,2017/01/23 19:00:00,7989.5,96.28,TRADE
QLD1,2017/01/23 19:30:00,8032.92,102.61,TRADE
QLD1,2017/01/23 20:00:00,7982.27,160.78,TRADE
QLD1,2017/01/23 20:30:00,7842.37,97.80,TRADE
QLD1,2017/01/23 21:00:00,7605.73,77.09,TRADE
QLD1,2017/01/23 21:30:00,7412.8,72.54,TRADE
QLD1,2017/01/23 22:00:00,7114.51,61.03,TRADE
QLD1,2017/01/23 22:30:00,6787.81,108.34,TRADE
QLD1,2017/01/23 23:00:00,6658.54,108.50,TRADE
QLD1,2017/01/23 23:30:00,6448.83,55.61,TRADE
QLD1,2017/01/24 00:00:00,6125.28,44.85,TRADE
QLD1,2017/01/24 00:30:00,5992.7,44.10,TRADE
QLD1,2017/01/24 01:00:00,5935.14,45.10,TRADE
QLD1,2017/01/24 01:30:00,5794.22,49.15,TRADE
QLD1,2017/01/24 02:00:00,5702.27,43.85,TRADE
QLD1,2017/01/24 02:30:00,5673.68,41.45,TRADE
QLD1,2017/01/24 03:00:00,5636.99,41.92,TRADE
QLD1,2017/01/24 03:30:00,5645.65,40.49,TRADE
QLD1,2017/01/24 04:00:00,5570.59,41.18,TRADE
QLD1,2017/01/24 04:30:00,5664.39,45.37,TRADE
QLD1,2017/01/24 05:00:00,5763,47.15,TRADE
QLD1,2017/01/24 05:30:00,5881.37,51.06,TRADE
QLD1,2017/01/24 06:00:00,6016.19,44.54,TRADE
QLD1,2017/01/24 06:30:00,6329.72,60.23,TRADE
QLD1,2017/01/24 07:00:00,6565.07,86.29,TRADE
QLD1,2017/01/24 07:30:00,6928.06,64.37,TRADE
QLD1,2017/01/24 08:00:00,7020.15,96.18,TRADE
QLD1,2017/01/24 08:30:00,7031.52,97.42,TRADE
QLD1,2017/01/24 09:00:00,7036.64,97.88,TRADE
QLD1,2017/01/24 09:30:00,7076.03,98.51,TRADE
QLD1,2017/01/24 10:00:00,7107.97,98.79,TRADE
QLD1,2017/01/24 10:30:00,7098.46,96.33,TRADE
QLD1,2017/01/24 11:00:00,7129.29,98.94,TRADE
QLD1,2017/01/24 11:30:00,7215.6,96.67,TRADE
QLD1,2017/01/24 12:00:00,7331.57,96.19,TRADE
QLD1,2017/01/24 12:30:00,7457.3,98.75,TRADE
QLD1,2017/01/24 13:00:00,7576.89,109.30,TRADE
QLD1,2017/01/24 13:30:00,7631.56,191.87,TRADE
QLD1,2017/01/24 14:00:00,7749.6,114.04,TRADE
QLD1,2017/01/24 14:30:00,7816.69,163.72,TRADE
QLD1,2017/01/24 15:00:00,7927.37,98.26,TRADE
QLD1,2017/01/24 15:30:00,8047.36,133.63,TRADE
QLD1,2017/01/24 16:00:00,8195.05,258.87,TRADE
QLD1,2017/01/24 16:30:00,8353.89,101.17,TRADE
QLD1,2017/01/24 17:00:00,8362.77,2339.11,TRADE
QLD1,2017/01/24 17:30:00,8442.64,101.26,TRADE
QLD1,2017/01/24 18:00:00,8438.99,107.70,TRADE
QLD1,2017/01/24 18:30:00,8371.2,93.11,TRADE
QLD1,2017/01/24 19:00:00,8414.96,89.57,TRADE
QLD1,2017/01/24 19:30:00,8413.39,87.79,TRADE
QLD1,2017/01/24 20:00:00,8378.21,86.02,TRADE
QLD1,2017/01/24 20:30:00,8183.4,96.69,TRADE
QLD1,2017/01/24 21:00:00,7902.84,79.85,TRADE
QLD1,2017/01/24 21:30:00,7695.76,60.78,TRADE
QLD1,2017/01/24 22:00:00,7360.17,52.04,TRADE
QLD1,2017/01/24 22:30:00,7064.58,51.31,TRADE
QLD1,2017/01/24 23:00:00,6889.29,51.15,TRADE
QLD1,2017/01/24 23:30:00,6675.18,47.67,TRADE
QLD1,2017/01/25 00:00:00,6326.43,45.02,TRADE
QLD1,2017/01/25 00:30:00,6193.41,48.39,TRADE
QLD1,2017/01/25 01:00:00,6089.64,45.75,TRADE
QLD1,2017/01/25 01:30:00,5977.28,46.24,TRADE
QLD1,2017/01/25 02:00:00,5894.46,46.28,TRADE
QLD1,2017/01/25 02:30:00,5879.19,45.29,TRADE
QLD1,2017/01/25 03:00:00,5814.91,43.87,TRADE
QLD1,2017/01/25 03:30:00,5777.02,43.95,TRADE
QLD1,2017/01/25 04:00:00,5777.58,43.86,TRADE
QLD1,2017/01/25 04:30:00,5788.45,44.66,TRADE
QLD1,2017/01/25 05:00:00,5872.06,44.93,TRADE
QLD1,2017/01/25 05:30:00,5982.15,46.19,TRADE
QLD1,2017/01/25 06:00:00,6194.59,44.86,TRADE
QLD1,2017/01/25 06:30:00,6493.38,77.25,TRADE
QLD1,2017/01/25 07:00:00,6759.58,83.49,TRADE
QLD1,2017/01/25 07:30:00,7131.39,65.63,TRADE
QLD1,2017/01/25 08:00:00,7330.63,77.84,TRADE
QLD1,2017/01/25 08:30:00,7347.28,85.71,TRADE
QLD1,2017/01/25 09:00:00,7413.56,93.11,TRADE
QLD1,2017/01/25 09:30:00,7446.2,99.14,TRADE
QLD1,2017/01/25 10:00:00,7470.13,97.06,TRADE
QLD1,2017/01/25 10:30:00,7544.44,96.59,TRADE
QLD1,2017/01/25 11:00:00,7625.81,88.32,TRADE
QLD1,2017/01/25 11:30:00,7662.85,88.69,TRADE
QLD1,2017/01/25 12:00:00,7815.86,323.84,TRADE
QLD1,2017/01/25 12:30:00,7923.82,94.49,TRADE
QLD1,2017/01/25 13:00:00,7997.49,90.58,TRADE
QLD1,2017/01/25 13:30:00,8096.66,94.49,TRADE
QLD1,2017/01/25 14:00:00,8194.61,93.09,TRADE
QLD1,2017/01/25 14:30:00,8312.25,96.59,TRADE
QLD1,2017/01/25 15:00:00,8293.06,100.59,TRADE
QLD1,2017/01/25 15:30:00,8361.28,83.75,TRADE
QLD1,2017/01/25 16:00:00,8469.28,150.46,TRADE
QLD1,2017/01/25 16:30:00,8530.1,83.23,TRADE
QLD1,2017/01/25 17:00:00,8528.75,245.50,TRADE
QLD1,2017/01/25 17:30:00,8492.58,273.50,TRADE
QLD1,2017/01/25 18:00:00,8402.18,131.49,TRADE
QLD1,2017/01/25 18:30:00,8388.66,96.55,TRADE
QLD1,2017/01/25 19:00:00,8429.12,96.56,TRADE
QLD1,2017/01/25 19:30:00,8370.26,98.82,TRADE
QLD1,2017/01/25 20:00:00,8263.16,147.95,TRADE
QLD1,2017/01/25 20:30:00,8106.87,124.67,TRADE
QLD1,2017/01/25 21:00:00,7933.8,60.94,TRADE
QLD1,2017/01/25 21:30:00,7750.71,60.94,TRADE
QLD1,2017/01/25 22:00:00,7466.79,56.98,TRADE
QLD1,2017/01/25 22:30:00,7218.22,61.23,TRADE
QLD1,2017/01/25 23:00:00,7020.51,155.03,TRADE
QLD1,2017/01/25 23:30:00,6736.44,52.48,TRADE
QLD1,2017/01/26 00:00:00,6468.07,50.83,TRADE
QLD1,2017/01/26 00:30:00,6240.43,49.60,TRADE
QLD1,2017/01/26 01:00:00,6159.74,47.92,TRADE
QLD1,2017/01/26 01:30:00,6024.66,46.17,TRADE
QLD1,2017/01/26 02:00:00,5968.53,47.76,TRADE
QLD1,2017/01/26 02:30:00,5911.09,45.79,TRADE
QLD1,2017/01/26 03:00:00,5898.55,45.62,TRADE
QLD1,2017/01/26 03:30:00,5839.3,44.49,TRADE
QLD1,2017/01/26 04:00:00,5820.14,45.63,TRADE
QLD1,2017/01/26 04:30:00,5821.74,43.75,TRADE
QLD1,2017/01/26 05:00:00,5797.56,43.97,TRADE
QLD1,2017/01/26 05:30:00,5808.67,43.35,TRADE
QLD1,2017/01/26 06:00:00,5834.08,43.57,TRADE
QLD1,2017/01/26 06:30:00,5937.17,44.78,TRADE
QLD1,2017/01/26 07:00:00,6095.53,50.49,TRADE
QLD1,2017/01/26 07:30:00,6248.31,48.45,TRADE
QLD1,2017/01/26 08:00:00,6286.42,47.80,TRADE
QLD1,2017/01/26 08:30:00,6383.37,52.67,TRADE
QLD1,2017/01/26 09:00:00,6499.3,60.27,TRADE
QLD1,2017/01/26 09:30:00,6607.01,60.78,TRADE
QLD1,2017/01/26 10:00:00,6685.68,60.94,TRADE
QLD1,2017/01/26 10:30:00,6694.95,60.94,TRADE
QLD1,2017/01/26 11:00:00,6768.23,60.94,TRADE
QLD1,2017/01/26 11:30:00,6784.42,60.94,TRADE
QLD1,2017/01/26 12:00:00,6847.45,60.94,TRADE
QLD1,2017/01/26 12:30:00,6876.2,60.95,TRADE
QLD1,2017/01/26 13:00:00,7008.35,79.81,TRADE
QLD1,2017/01/26 13:30:00,7103.48,63.25,TRADE
QLD1,2017/01/26 14:00:00,7159.35,61.86,TRADE
QLD1,2017/01/26 14:30:00,7257.28,71.83,TRADE
QLD1,2017/01/26 15:00:00,7394.65,70.14,TRADE
QLD1,2017/01/26 15:30:00,7500.01,142.60,TRADE
QLD1,2017/01/26 16:00:00,7700.51,149.88,TRADE
QLD1,2017/01/26 16:30:00,7801.93,133.90,TRADE
QLD1,2017/01/26 17:00:00,7863.92,2188.39,TRADE
QLD1,2017/01/26 17:30:00,7917.24,118.94,TRADE
QLD1,2017/01/26 18:00:00,8012.52,157.69,TRADE
QLD1,2017/01/26 18:30:00,7965.46,121.51,TRADE
QLD1,2017/01/26 19:00:00,8030.07,166.88,TRADE
QLD1,2017/01/26 19:30:00,8068.68,111.75,TRADE
QLD1,2017/01/26 20:00:00,8053.3,96.91,TRADE
QLD1,2017/01/26 20:30:00,7921.94,103.87,TRADE
QLD1,2017/01/26 21:00:00,7618.64,99.59,TRADE
QLD1,2017/01/26 21:30:00,7450.01,102.70,TRADE
QLD1,2017/01/26 22:00:00,7239.89,56.91,TRADE
QLD1,2017/01/26 22:30:00,6942.58,391.70,TRADE
QLD1,2017/01/26 23:00:00,6800.85,88.21,TRADE
QLD1,2017/01/26 23:30:00,6537.71,53.37,TRADE
QLD1,2017/01/27 00:00:00,6261.2,54.49,TRADE
QLD1,2017/01/27 00:30:00,6114.89,52.02,TRADE
QLD1,2017/01/27 01:00:00,5937.57,48.42,TRADE
QLD1,2017/01/27 01:30:00,5909.03,46,TRADE
QLD1,2017/01/27 02:00:00,5867.63,47.33,TRADE
QLD1,2017/01/27 02:30:00,5858.69,45.52,TRADE
QLD1,2017/01/27 03:00:00,5859.11,47.18,TRADE
QLD1,2017/01/27 03:30:00,5810.67,45.98,TRADE
QLD1,2017/01/27 04:00:00,5801.31,50.60,TRADE
QLD1,2017/01/27 04:30:00,5859.76,44.83,TRADE
QLD1,2017/01/27 05:00:00,5913.99,46.97,TRADE
QLD1,2017/01/27 05:30:00,6058.36,47.74,TRADE
QLD1,2017/01/27 06:00:00,6157.67,54.53,TRADE
QLD1,2017/01/27 06:30:00,6440.52,58.65,TRADE
QLD1,2017/01/27 07:00:00,6754.74,287.50,TRADE
QLD1,2017/01/27 07:30:00,7056.05,67.06,TRADE
QLD1,2017/01/27 08:00:00,7265.87,98.88,TRADE
QLD1,2017/01/27 08:30:00,7374.49,148.40,TRADE
QLD1,2017/01/27 09:00:00,7451.14,324.72,TRADE
QLD1,2017/01/27 09:30:00,7486.79,95.23,TRADE
QLD1,2017/01/27 10:00:00,7599.34,96.91,TRADE
QLD1,2017/01/27 10:30:00,7673.3,106.61,TRADE
QLD1,2017/01/27 11:00:00,7523.46,2353.04,TRADE
QLD1,2017/01/27 11:30:00,7618.91,76.72,TRADE
QLD1,2017/01/27 12:00:00,7790.31,93.22,TRADE
QLD1,2017/01/27 12:30:00,7853.67,78.59,TRADE
QLD1,2017/01/27 13:00:00,7894.46,77.15,TRADE
QLD1,2017/01/27 13:30:00,7954.48,85.13,TRADE
QLD1,2017/01/27 14:00:00,7913.08,83.77,TRADE
QLD1,2017/01/27 14:30:00,7886.81,82.03,TRADE
QLD1,2017/01/27 15:00:00,7864.01,103.71,TRADE
QLD1,2017/01/27 15:30:00,7895.98,126.80,TRADE
QLD1,2017/01/27 16:00:00,7979.18,116.07,TRADE
QLD1,2017/01/27 16:30:00,7996.88,99.03,TRADE
QLD1,2017/01/27 17:00:00,8035.77,99.28,TRADE
QLD1,2017/01/27 17:30:00,8003.53,92.50,TRADE
QLD1,2017/01/27 18:00:00,7922.24,83.34,TRADE
QLD1,2017/01/27 18:30:00,7853.06,82.21,TRADE
QLD1,2017/01/27 19:00:00,8014.2,98.96,TRADE
QLD1,2017/01/27 19:30:00,8007.08,98.84,TRADE
QLD1,2017/01/27 20:00:00,7962.66,98.75,TRADE
QLD1,2017/01/27 20:30:00,7890.81,95.88,TRADE
QLD1,2017/01/27 21:00:00,7638.39,95.42,TRADE
QLD1,2017/01/27 21:30:00,7492.05,81.29,TRADE
QLD1,2017/01/27 22:00:00,7239.52,61.68,TRADE
QLD1,2017/01/27 22:30:00,6921.45,73.94,TRADE
QLD1,2017/01/27 23:00:00,6795.47,291.27,TRADE
QLD1,2017/01/27 23:30:00,6626.94,72.17,TRADE
QLD1,2017/01/28 00:00:00,6307.95,69.63,TRADE
QLD1,2017/01/28 00:30:00,6164.42,64.60,TRADE
QLD1,2017/01/28 01:00:00,6044.66,69.23,TRADE
QLD1,2017/01/28 01:30:00,5965.05,68.83,TRADE
QLD1,2017/01/28 02:00:00,5867.7,59.11,TRADE
QLD1,2017/01/28 02:30:00,5791.38,62.42,TRADE
QLD1,2017/01/28 03:00:00,5784.22,57.78,TRADE
QLD1,2017/01/28 03:30:00,5726.76,46.12,TRADE
QLD1,2017/01/28 04:00:00,5713.82,46.61,TRADE
QLD1,2017/01/28 04:30:00,5716.97,46.17,TRADE
QLD1,2017/01/28 05:00:00,5713.01,46.82,TRADE
QLD1,2017/01/28 05:30:00,5761.38,44.60,TRADE
QLD1,2017/01/28 06:00:00,5729.13,46.45,TRADE
QLD1,2017/01/28 06:30:00,5811.69,49.99,TRADE
QLD1,2017/01/28 07:00:00,5904.81,65.49,TRADE
QLD1,2017/01/28 07:30:00,6192.96,58.76,TRADE
QLD1,2017/01/28 08:00:00,6328.47,60.78,TRADE
QLD1,2017/01/28 08:30:00,6473.8,69.76,TRADE
QLD1,2017/01/28 09:00:00,6615.17,68.05,TRADE
QLD1,2017/01/28 09:30:00,6688.15,71.68,TRADE
QLD1,2017/01/28 10:00:00,6766.93,77.60,TRADE
QLD1,2017/01/28 10:30:00,6786.29,82.90,TRADE
QLD1,2017/01/28 11:00:00,6796.04,82.91,TRADE
QLD1,2017/01/28 11:30:00,6828.12,78.32,TRADE
QLD1,2017/01/28 12:00:00,6916.42,94.79,TRADE
QLD1,2017/01/28 12:30:00,6949.27,84.48,TRADE
QLD1,2017/01/28 13:00:00,7003.57,96.79,TRADE
QLD1,2017/01/28 13:30:00,7096.8,99.34,TRADE
QLD1,2017/01/28 14:00:00,7181.6,107.41,TRADE
QLD1,2017/01/28 14:30:00,7240.99,176.05,TRADE
QLD1,2017/01/28 15:00:00,7319.49,154.83,TRADE
QLD1,2017/01/28 15:30:00,7361.07,125.29,TRADE
QLD1,2017/01/28 16:00:00,7454.15,182.41,TRADE
QLD1,2017/01/28 16:30:00,7552.86,167.48,TRADE
QLD1,2017/01/28 17:00:00,7687.39,307.23,TRADE
QLD1,2017/01/28 17:30:00,7756.36,205.86,TRADE
QLD1,2017/01/28 18:00:00,7698.07,212.92,TRADE
QLD1,2017/01/28 18:30:00,7716.94,206.17,TRADE
QLD1,2017/01/28 19:00:00,7719.41,220.62,TRADE
QLD1,2017/01/28 19:30:00,7788.69,254.73,TRADE
QLD1,2017/01/28 20:00:00,7800.8,133.37,TRADE
QLD1,2017/01/28 20:30:00,7682.25,109.24,TRADE
QLD1,2017/01/28 21:00:00,7409.94,77.20,TRADE
QLD1,2017/01/28 21:30:00,7306.21,76.55,TRADE
QLD1,2017/01/28 22:00:00,7082.76,55.24,TRADE
QLD1,2017/01/28 22:30:00,6846.36,71.72,TRADE
QLD1,2017/01/28 23:00:00,6740.81,247.13,TRADE
QLD1,2017/01/28 23:30:00,6528.48,57.50,TRADE
QLD1,2017/01/29 00:00:00,6268.53,55.66,TRADE
QLD1,2017/01/29 00:30:00,6120.38,63.94,TRADE
QLD1,2017/01/29 01:00:00,6048.15,57.12,TRADE
QLD1,2017/01/29 01:30:00,5933.12,46.01,TRADE
QLD1,2017/01/29 02:00:00,5843.28,46.54,TRADE
QLD1,2017/01/29 02:30:00,5817.2,57.92,TRADE
QLD1,2017/01/29 03:00:00,5755.52,54.41,TRADE
QLD1,2017/01/29 03:30:00,5713.46,56.35,TRADE
QLD1,2017/01/29 04:00:00,5677.49,61.07,TRADE
QLD1,2017/01/29 04:30:00,5693.29,50.39,TRADE
QLD1,2017/01/29 05:00:00,5642.58,47.09,TRADE
QLD1,2017/01/29 05:30:00,5638.95,46.70,TRADE
QLD1,2017/01/29 06:00:00,5613.5,44.58,TRADE
QLD1,2017/01/29 06:30:00,5675.96,48.54,TRADE
QLD1,2017/01/29 07:00:00,5778.7,58.52,TRADE
QLD1,2017/01/29 07:30:00,5966.24,52.74,TRADE
QLD1,2017/01/29 08:00:00,6046.3,51.49,TRADE
QLD1,2017/01/29 08:30:00,6139.34,60.10,TRADE
QLD1,2017/01/29 09:00:00,6266.06,66.54,TRADE
QLD1,2017/01/29 09:30:00,6373.1,71.93,TRADE
QLD1,2017/01/29 10:00:00,6444.11,69.50,TRADE
QLD1,2017/01/29 10:30:00,6486.7,84.08,TRADE
QLD1,2017/01/29 11:00:00,6493.51,156.66,TRADE
QLD1,2017/01/29 11:30:00,6459.86,680.45,TRADE
QLD1,2017/01/29 12:00:00,6592.03,231.40,TRADE
QLD1,2017/01/29 12:30:00,6703.69,211,TRADE
QLD1,2017/01/29 13:00:00,6812.5,221.04,TRADE
QLD1,2017/01/29 13:30:00,6915.26,184.75,TRADE
QLD1,2017/01/29 14:00:00,7045.51,252.16,TRADE
QLD1,2017/01/29 14:30:00,7118.12,302.10,TRADE
QLD1,2017/01/29 15:00:00,7251.6,228.68,TRADE
QLD1,2017/01/29 15:30:00,7379.18,158.86,TRADE
QLD1,2017/01/29 16:00:00,7546.47,402.17,TRADE
QLD1,2017/01/29 16:30:00,7505.69,2408.10,TRADE
QLD1,2017/01/29 17:00:00,7741.94,249.76,TRADE
QLD1,2017/01/29 17:30:00,7896.56,562.33,TRADE
QLD1,2017/01/29 18:00:00,7939.31,404.67,TRADE
QLD1,2017/01/29 18:30:00,7789.2,2339.46,TRADE
QLD1,2017/01/29 19:00:00,7882.01,283.20,TRADE
QLD1,2017/01/29 19:30:00,7981.37,188.39,TRADE
QLD1,2017/01/29 20:00:00,7881.29,356.68,TRADE
QLD1,2017/01/29 20:30:00,7839.15,284.42,TRADE
QLD1,2017/01/29 21:00:00,7591.78,179.56,TRADE
QLD1,2017/01/29 21:30:00,7448.81,149.63,TRADE
QLD1,2017/01/29 22:00:00,7252.51,88.14,TRADE
QLD1,2017/01/29 22:30:00,6975.58,83.18,TRADE
QLD1,2017/01/29 23:00:00,6770.26,628.99,TRADE
QLD1,2017/01/29 23:30:00,6567.79,59.87,TRADE
QLD1,2017/01/30 00:00:00,6308.02,60.40,TRADE
QLD1,2017/01/30 00:30:00,6179.76,60.56,TRADE
QLD1,2017/01/30 01:00:00,6067.84,62.53,TRADE
QLD1,2017/01/30 01:30:00,5964.29,74.40,TRADE
QLD1,2017/01/30 02:00:00,5907.26,61.66,TRADE
QLD1,2017/01/30 02:30:00,5871.83,59.55,TRADE
QLD1,2017/01/30 03:00:00,5884.87,51.99,TRADE
QLD1,2017/01/30 03:30:00,5822.88,48.21,TRADE
QLD1,2017/01/30 04:00:00,5813.03,50.01,TRADE
QLD1,2017/01/30 04:30:00,5864.46,48.51,TRADE
QLD1,2017/01/30 05:00:00,5903.68,51.86,TRADE
QLD1,2017/01/30 05:30:00,6072,49.07,TRADE
QLD1,2017/01/30 06:00:00,6214.36,53.70,TRADE
QLD1,2017/01/30 06:30:00,6514.39,66.30,TRADE
QLD1,2017/01/30 07:00:00,6698.3,2377.63,TRADE
QLD1,2017/01/30 07:30:00,7136.64,69.28,TRADE
QLD1,2017/01/30 08:00:00,7377.93,80.78,TRADE
QLD1,2017/01/30 08:30:00,7461.9,87.54,TRADE
QLD1,2017/01/30 09:00:00,7577.66,186.31,TRADE
QLD1,2017/01/30 09:30:00,7631.88,134.33,TRADE
QLD1,2017/01/30 10:00:00,7659.33,123.47,TRADE
QLD1,2017/01/30 10:30:00,7670.22,120.44,TRADE
QLD1,2017/01/30 11:00:00,7679.99,153.34,TRADE
QLD1,2017/01/30 11:30:00,7665.87,234.71,TRADE
QLD1,2017/01/30 12:00:00,7786.73,279.29,TRADE
QLD1,2017/01/30 12:30:00,7824.95,301.66,TRADE
QLD1,2017/01/30 13:00:00,7882.01,249.62,TRADE
QLD1,2017/01/30 13:30:00,7959.7,135.75,TRADE
QLD1,2017/01/30 14:00:00,8046.99,174.68,TRADE
QLD1,2017/01/30 14:30:00,8118.28,149.30,TRADE
QLD1,2017/01/30 15:00:00,8155.88,185.27,TRADE
QLD1,2017/01/30 15:30:00,8270.06,210.89,TRADE
QLD1,2017/01/30 16:00:00,8438.14,265.87,TRADE
QLD1,2017/01/30 16:30:00,8530.5,296.02,TRADE
QLD1,2017/01/30 17:00:00,8531.79,2423.63,TRADE
QLD1,2017/01/30 17:30:00,8530.95,236.20,TRADE
QLD1,2017/01/30 18:00:00,8512.22,184.71,TRADE
QLD1,2017/01/30 18:30:00,8393.33,222.76,TRADE
QLD1,2017/01/30 19:00:00,8448.12,323.77,TRADE
QLD1,2017/01/30 19:30:00,8452.07,182.79,TRADE
QLD1,2017/01/30 20:00:00,8440.8,282.79,TRADE
QLD1,2017/01/30 20:30:00,8264.84,230.84,TRADE
QLD1,2017/01/30 21:00:00,7957.87,111.85,TRADE
QLD1,2017/01/30 21:30:00,7767.11,88.04,TRADE
QLD1,2017/01/30 22:00:00,7437.76,73.06,TRADE
QLD1,2017/01/30 22:30:00,7124.58,152.67,TRADE
QLD1,2017/01/30 23:00:00,6947.7,125.05,TRADE
QLD1,2017/01/30 23:30:00,6665.86,99.55,TRADE
QLD1,2017/01/31 00:00:00,6375.39,70.58,TRADE
QLD1,2017/01/31 00:30:00,6240.13,77.82,TRADE
QLD1,2017/01/31 01:00:00,6165.69,83.80,TRADE
QLD1,2017/01/31 01:30:00,5990.61,77.53,TRADE
QLD1,2017/01/31 02:00:00,5924.95,69.35,TRADE
QLD1,2017/01/31 02:30:00,5930.48,70.67,TRADE
QLD1,2017/01/31 03:00:00,5915.52,75.09,TRADE
QLD1,2017/01/31 03:30:00,5897.84,73.14,TRADE
QLD1,2017/01/31 04:00:00,5861.93,74.08,TRADE
QLD1,2017/01/31 04:30:00,5866.32,78.40,TRADE
QLD1,2017/01/31 05:00:00,5920.25,88.07,TRADE
QLD1,2017/01/31 05:30:00,6089.04,61.05,TRADE
QLD1,2017/01/31 06:00:00,6273.21,73.87,TRADE
QLD1,2017/01/31 06:30:00,6503.19,130.82,TRADE
QLD1,2017/01/31 07:00:00,6667.48,169.50,TRADE
QLD1,2017/01/31 07:30:00,7180.53,121.13,TRADE
QLD1,2017/01/31 08:00:00,7341.93,170.35,TRADE
QLD1,2017/01/31 08:30:00,7410.6,109.99,TRADE
QLD1,2017/01/31 09:00:00,7421.49,221.78,TRADE
QLD1,2017/01/31 09:30:00,7483.11,218.99,TRADE
QLD1,2017/01/31 10:00:00,7515.29,212.61,TRADE
QLD1,2017/01/31 10:30:00,7549.96,136.60,TRADE
QLD1,2017/01/31 11:00:00,7603.17,101.02,TRADE
QLD1,2017/01/31 11:30:00,7673.91,102.47,TRADE
QLD1,2017/01/31 12:00:00,7709.34,103.02,TRADE
QLD1,2017/01/31 12:30:00,7852.61,155.15,TRADE
QLD1,2017/01/31 13:00:00,7943.77,263.03,TRADE
QLD1,2017/01/31 13:30:00,8032.93,120.08,TRADE
QLD1,2017/01/31 14:00:00,8124.09,187.24,TRADE
QLD1,2017/01/31 14:30:00,8288.47,161.56,TRADE
QLD1,2017/01/31 15:00:00,8330.5,182.33,TRADE
QLD1,2017/01/31 15:30:00,8345.96,341.27,TRADE
QLD1,2017/01/31 16:00:00,8492.74,2297.84,TRADE
QLD1,2017/01/31 16:30:00,8707.23,2367.31,TRADE
QLD1,2017/01/31 17:00:00,8721.08,97.06,TRADE
QLD1,2017/01/31 17:30:00,8725.61,142.65,TRADE
QLD1,2017/01/31 18:00:00,8668.21,92.63,TRADE
QLD1,2017/01/31 18:30:00,8490.43,1924.42,TRADE
QLD1,2017/01/31 19:00:00,8506.81,165.74,TRADE
QLD1,2017/01/31 19:30:00,8428.94,1935.96,TRADE
QLD1,2017/01/31 20:00:00,8384.63,116.89,TRADE
QLD1,2017/01/31 20:30:00,8298.13,310.84,TRADE
QLD1,2017/01/31 21:00:00,8043.69,328.91,TRADE
QLD1,2017/01/31 21:30:00,7894.58,116.40,TRADE
QLD1,2017/01/31 22:00:00,7611.94,63.24,TRADE
QLD1,2017/01/31 22:30:00,7265.97,57.43,TRADE
QLD1,2017/01/31 23:00:00,7117.27,63.11,TRADE
QLD1,2017/01/31 23:30:00,6747.14,403.04,TRADE
QLD1,2017/02/01 00:00:00,6457.86,53.44,TRADE
