REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2019/01/19 05:00:00,1000.42,120.13,TRADE
TAS1,2019/01/19 05:30:00,993,120.12,TRADE
TAS1,2019/01/19 06:00:00,1019.45,120.13,TRADE
TAS1,2019/01/19 06:30:00,1059.7,123.37,TRADE
TAS1,2019/01/19 07:00:00,1091.13,122.76,TRADE
TAS1,2019/01/19 07:30:00,1108.48,121.45,TRADE
TAS1,2019/01/19 08:00:00,1113.05,127.69,TRADE
TAS1,2019/01/19 08:30:00,1101.13,122.01,TRADE
TAS1,2019/01/19 09:00:00,1081.25,122.88,TRADE
TAS1,2019/01/19 09:30:00,1089.56,122.05,TRADE
TAS1,2019/01/19 10:00:00,1076.3,120.23,TRADE
TAS1,2019/01/19 10:30:00,1066.78,120.13,TRADE
TAS1,2019/01/19 11:00:00,1049.12,120.12,TRADE
TAS1,2019/01/19 11:30:00,1031.32,120.11,TRADE
TAS1,2019/01/19 12:00:00,1013.85,120.10,TRADE
TAS1,2019/01/19 12:30:00,1018.04,120.10,TRADE
TAS1,2019/01/19 13:00:00,1021.93,120.10,TRADE
TAS1,2019/01/19 13:30:00,1000.85,120.10,TRADE
TAS1,2019/01/19 14:00:00,990.71,120.10,TRADE
TAS1,2019/01/19 14:30:00,991.42,120.10,TRADE
TAS1,2019/01/19 15:00:00,1001.18,120.10,TRADE
TAS1,2019/01/19 15:30:00,1014.99,120.10,TRADE
TAS1,2019/01/19 16:00:00,1039.73,120.10,TRADE
TAS1,2019/01/19 16:30:00,1077.55,120.08,TRADE
TAS1,2019/01/19 17:00:00,1096.34,120.10,TRADE
TAS1,2019/01/19 17:30:00,1108.49,120.11,TRADE
TAS1,2019/01/19 18:00:00,1119,120.11,TRADE
TAS1,2019/01/19 18:30:00,1118.45,120.10,TRADE
TAS1,2019/01/19 19:00:00,1102.14,121,TRADE
TAS1,2019/01/19 19:30:00,1090.89,122.76,TRADE
TAS1,2019/01/19 20:00:00,1085.1,120.13,TRADE
TAS1,2019/01/19 20:30:00,1101.61,120.13,TRADE
TAS1,2019/01/19 21:00:00,1104.45,121.03,TRADE
TAS1,2019/01/19 21:30:00,1087.77,120.10,TRADE
TAS1,2019/01/19 22:00:00,1018.87,120.10,TRADE
TAS1,2019/01/19 22:30:00,927.78,120.08,TRADE
TAS1,2019/01/19 23:00:00,895.79,120.08,TRADE
TAS1,2019/01/19 23:30:00,908.21,120.10,TRADE
TAS1,2019/01/20 00:00:00,908.91,123.74,TRADE
TAS1,2019/01/20 00:30:00,887.08,119.60,TRADE
TAS1,2019/01/20 01:00:00,895.58,120.09,TRADE
TAS1,2019/01/20 01:30:00,887.2,120.09,TRADE
TAS1,2019/01/20 02:00:00,881.38,120.09,TRADE
TAS1,2019/01/20 02:30:00,911.72,121.02,TRADE
TAS1,2019/01/20 03:00:00,989.51,121.95,TRADE
TAS1,2019/01/20 03:30:00,987.63,120.13,TRADE
TAS1,2019/01/20 04:00:00,1012.92,120.13,TRADE
TAS1,2019/01/20 04:30:00,1012.73,124.31,TRADE
TAS1,2019/01/20 05:00:00,998.76,125.73,TRADE
TAS1,2019/01/20 05:30:00,1020.36,127.69,TRADE
TAS1,2019/01/20 06:00:00,1037.29,124.31,TRADE
TAS1,2019/01/20 06:30:00,1036.42,124.31,TRADE
TAS1,2019/01/20 07:00:00,1055.21,130.98,TRADE
TAS1,2019/01/20 07:30:00,1071.81,124.48,TRADE
TAS1,2019/01/20 08:00:00,1094.59,133.67,TRADE
TAS1,2019/01/20 08:30:00,1111.52,137.53,TRADE
TAS1,2019/01/20 09:00:00,1109.65,135.97,TRADE
TAS1,2019/01/20 09:30:00,1076.29,126.10,TRADE
TAS1,2019/01/20 10:00:00,1076.27,124.94,TRADE
TAS1,2019/01/20 10:30:00,1064.93,124.31,TRADE
TAS1,2019/01/20 11:00:00,1043.4,126.73,TRADE
TAS1,2019/01/20 11:30:00,1027.58,124.48,TRADE
TAS1,2019/01/20 12:00:00,1024.08,124.28,TRADE
TAS1,2019/01/20 12:30:00,1026.98,124.28,TRADE
TAS1,2019/01/20 13:00:00,1028.83,124.28,TRADE
TAS1,2019/01/20 13:30:00,1024.82,124.28,TRADE
TAS1,2019/01/20 14:00:00,1024.78,124.28,TRADE
TAS1,2019/01/20 14:30:00,1032.5,124.28,TRADE
TAS1,2019/01/20 15:00:00,1060.25,124.30,TRADE
TAS1,2019/01/20 15:30:00,1072.19,124.31,TRADE
TAS1,2019/01/20 16:00:00,1100.01,126.76,TRADE
TAS1,2019/01/20 16:30:00,1112,126.69,TRADE
TAS1,2019/01/20 17:00:00,1109.2,124.31,TRADE
TAS1,2019/01/20 17:30:00,1106.11,124.31,TRADE
TAS1,2019/01/20 18:00:00,1123.44,131.59,TRADE
TAS1,2019/01/20 18:30:00,1120.3,138.25,TRADE
TAS1,2019/01/20 19:00:00,1138.15,125.22,TRADE
TAS1,2019/01/20 19:30:00,1128.52,125.42,TRADE
TAS1,2019/01/20 20:00:00,1137.16,146.02,TRADE
TAS1,2019/01/20 20:30:00,1137.93,147.82,TRADE
TAS1,2019/01/20 21:00:00,1157.88,146.97,TRADE
TAS1,2019/01/20 21:30:00,1163.83,140.29,TRADE
TAS1,2019/01/20 22:00:00,1124.39,134.19,TRADE
TAS1,2019/01/20 22:30:00,1078.7,141.57,TRADE
TAS1,2019/01/20 23:00:00,1061.28,136.88,TRADE
TAS1,2019/01/20 23:30:00,1066.18,137.37,TRADE
TAS1,2019/01/21 00:00:00,1063.47,180.05,TRADE
TAS1,2019/01/21 00:30:00,1044.89,124.31,TRADE
TAS1,2019/01/21 01:00:00,1047.45,263.05,TRADE
TAS1,2019/01/21 01:30:00,1042.89,128.21,TRADE
TAS1,2019/01/21 02:00:00,1033.96,124.31,TRADE
TAS1,2019/01/21 02:30:00,1019.55,127.47,TRADE
TAS1,2019/01/21 03:00:00,1018.3,128.44,TRADE
TAS1,2019/01/21 03:30:00,1019.5,129.71,TRADE
TAS1,2019/01/21 04:00:00,1018.25,124.31,TRADE
TAS1,2019/01/21 04:30:00,1042.89,120.22,TRADE
TAS1,2019/01/21 05:00:00,1059.25,125.44,TRADE
TAS1,2019/01/21 05:30:00,1093.33,131.48,TRADE
TAS1,2019/01/21 06:00:00,1135.99,135.23,TRADE
TAS1,2019/01/21 06:30:00,1175.5,275.62,TRADE
TAS1,2019/01/21 07:00:00,1193.48,265.68,TRADE
TAS1,2019/01/21 07:30:00,1209.74,135.45,TRADE
TAS1,2019/01/21 08:00:00,1207.09,151.48,TRADE
TAS1,2019/01/21 08:30:00,1189.21,314.40,TRADE
TAS1,2019/01/21 09:00:00,1152.85,131.56,TRADE
TAS1,2019/01/21 09:30:00,1159.02,134.76,TRADE
TAS1,2019/01/21 10:00:00,1157.27,131.96,TRADE
TAS1,2019/01/21 10:30:00,1144.86,144.34,TRADE
TAS1,2019/01/21 11:00:00,1140.44,149.07,TRADE
TAS1,2019/01/21 11:30:00,1131.67,155.91,TRADE
TAS1,2019/01/21 12:00:00,1138.39,159.95,TRADE
TAS1,2019/01/21 12:30:00,1134.94,162.92,TRADE
TAS1,2019/01/21 13:00:00,1136.25,196.86,TRADE
TAS1,2019/01/21 13:30:00,1127.89,287.84,TRADE
TAS1,2019/01/21 14:00:00,1148.53,277.40,TRADE
TAS1,2019/01/21 14:30:00,1165.61,289.57,TRADE
TAS1,2019/01/21 15:00:00,1185.12,253.52,TRADE
TAS1,2019/01/21 15:30:00,1217,183.56,TRADE
TAS1,2019/01/21 16:00:00,1218.6,156.02,TRADE
TAS1,2019/01/21 16:30:00,1240.69,291.32,TRADE
TAS1,2019/01/21 17:00:00,1274.48,276.69,TRADE
TAS1,2019/01/21 17:30:00,1274.96,278.14,TRADE
TAS1,2019/01/21 18:00:00,1282.3,280.20,TRADE
TAS1,2019/01/21 18:30:00,1284.23,280.32,TRADE
TAS1,2019/01/21 19:00:00,1273.04,173.09,TRADE
TAS1,2019/01/21 19:30:00,1241.67,156.40,TRADE
TAS1,2019/01/21 20:00:00,1230.13,133.03,TRADE
TAS1,2019/01/21 20:30:00,1233.33,145.24,TRADE
TAS1,2019/01/21 21:00:00,1207.91,148.78,TRADE
TAS1,2019/01/21 21:30:00,1186.9,132.95,TRADE
TAS1,2019/01/21 22:00:00,1167.08,132.93,TRADE
TAS1,2019/01/21 22:30:00,1143.48,138.01,TRADE
TAS1,2019/01/21 23:00:00,1123.77,131.79,TRADE
TAS1,2019/01/21 23:30:00,1109.68,159.19,TRADE
TAS1,2019/01/22 00:00:00,1107.15,259.31,TRADE
TAS1,2019/01/22 00:30:00,1092.47,144.58,TRADE
TAS1,2019/01/22 01:00:00,1070.91,141.60,TRADE
TAS1,2019/01/22 01:30:00,1073.41,130.96,TRADE
TAS1,2019/01/22 02:00:00,1071.08,136.59,TRADE
TAS1,2019/01/22 02:30:00,1066.32,146.35,TRADE
TAS1,2019/01/22 03:00:00,1065.7,132.53,TRADE
TAS1,2019/01/22 03:30:00,1065.99,136.17,TRADE
TAS1,2019/01/22 04:00:00,1069.93,517.79,TRADE
TAS1,2019/01/22 04:30:00,1085.06,384.40,TRADE
TAS1,2019/01/22 05:00:00,1097.63,135.49,TRADE
TAS1,2019/01/22 05:30:00,1132.72,179.72,TRADE
TAS1,2019/01/22 06:00:00,1176.76,214.18,TRADE
TAS1,2019/01/22 06:30:00,1217.63,253.01,TRADE
TAS1,2019/01/22 07:00:00,1230.06,291.63,TRADE
TAS1,2019/01/22 07:30:00,1238.07,325.96,TRADE
TAS1,2019/01/22 08:00:00,1252.35,241.82,TRADE
TAS1,2019/01/22 08:30:00,1236.03,292.25,TRADE
TAS1,2019/01/22 09:00:00,1202.06,288.70,TRADE
TAS1,2019/01/22 09:30:00,1195.68,256.62,TRADE
TAS1,2019/01/22 10:00:00,1153.86,239.39,TRADE
TAS1,2019/01/22 10:30:00,1165.45,203.43,TRADE
TAS1,2019/01/22 11:00:00,1157.13,128.09,TRADE
TAS1,2019/01/22 11:30:00,1129.87,143.21,TRADE
TAS1,2019/01/22 12:00:00,1119.07,200.01,TRADE
TAS1,2019/01/22 12:30:00,1137.02,188.18,TRADE
TAS1,2019/01/22 13:00:00,1119.55,165.08,TRADE
TAS1,2019/01/22 13:30:00,1103.88,215.13,TRADE
TAS1,2019/01/22 14:00:00,1129.82,212.55,TRADE
TAS1,2019/01/22 14:30:00,1145.74,250.68,TRADE
TAS1,2019/01/22 15:00:00,1162.42,270.39,TRADE
TAS1,2019/01/22 15:30:00,1188.3,244.67,TRADE
TAS1,2019/01/22 16:00:00,1184.09,267.52,TRADE
TAS1,2019/01/22 16:30:00,1208.13,285.67,TRADE
TAS1,2019/01/22 17:00:00,1245.94,2197.36,TRADE
TAS1,2019/01/22 17:30:00,1251.61,-53.13,TRADE
TAS1,2019/01/22 18:00:00,1271.84,174.08,TRADE
TAS1,2019/01/22 18:30:00,1265.34,181.12,TRADE
TAS1,2019/01/22 19:00:00,1236.16,276.33,TRADE
TAS1,2019/01/22 19:30:00,1221.68,489.18,TRADE
TAS1,2019/01/22 20:00:00,1211.18,186.36,TRADE
TAS1,2019/01/22 20:30:00,1205.86,170.77,TRADE
TAS1,2019/01/22 21:00:00,1184.86,140.82,TRADE
TAS1,2019/01/22 21:30:00,1127.19,137.61,TRADE
TAS1,2019/01/22 22:00:00,1078.15,128.16,TRADE
TAS1,2019/01/22 22:30:00,1037.83,123.12,TRADE
TAS1,2019/01/22 23:00:00,1012.87,111.25,TRADE
TAS1,2019/01/22 23:30:00,1001.87,110.64,TRADE
TAS1,2019/01/23 00:00:00,974.85,211.36,TRADE
TAS1,2019/01/23 00:30:00,962.5,119.50,TRADE
TAS1,2019/01/23 01:00:00,979.42,118.02,TRADE
TAS1,2019/01/23 01:30:00,961.05,134.51,TRADE
TAS1,2019/01/23 02:00:00,944.75,129.09,TRADE
TAS1,2019/01/23 02:30:00,957.94,124.97,TRADE
TAS1,2019/01/23 03:00:00,966.55,120.73,TRADE
TAS1,2019/01/23 03:30:00,970.19,131.22,TRADE
TAS1,2019/01/23 04:00:00,959.52,131.04,TRADE
TAS1,2019/01/23 04:30:00,968.66,143.26,TRADE
TAS1,2019/01/23 05:00:00,1002.24,126.81,TRADE
TAS1,2019/01/23 05:30:00,1060.08,129.02,TRADE
TAS1,2019/01/23 06:00:00,1081.95,126.79,TRADE
TAS1,2019/01/23 06:30:00,1148.16,138.30,TRADE
TAS1,2019/01/23 07:00:00,1148.4,135.97,TRADE
TAS1,2019/01/23 07:30:00,1106.55,120.16,TRADE
TAS1,2019/01/23 08:00:00,1077.16,113.54,TRADE
TAS1,2019/01/23 08:30:00,1093.85,127.26,TRADE
TAS1,2019/01/23 09:00:00,1105.71,135.56,TRADE
TAS1,2019/01/23 09:30:00,1088.43,186.36,TRADE
TAS1,2019/01/23 10:00:00,1047.79,142.40,TRADE
TAS1,2019/01/23 10:30:00,1048.12,167.76,TRADE
TAS1,2019/01/23 11:00:00,1041.4,166.45,TRADE
TAS1,2019/01/23 11:30:00,1055.63,207.92,TRADE
TAS1,2019/01/23 12:00:00,1031.75,228.52,TRADE
TAS1,2019/01/23 12:30:00,1027.89,2616.41,TRADE
TAS1,2019/01/23 13:00:00,1024.59,201.58,TRADE
TAS1,2019/01/23 13:30:00,1033.65,2590.66,TRADE
TAS1,2019/01/23 14:00:00,1015.98,214.72,TRADE
TAS1,2019/01/23 14:30:00,1044.44,151.67,TRADE
TAS1,2019/01/23 15:00:00,1080.39,145.70,TRADE
TAS1,2019/01/23 15:30:00,1123.17,170.83,TRADE
TAS1,2019/01/23 16:00:00,1138.24,184.52,TRADE
TAS1,2019/01/23 16:30:00,1132.96,130.40,TRADE
TAS1,2019/01/23 17:00:00,1156.96,130.42,TRADE
TAS1,2019/01/23 17:30:00,1135.79,130.41,TRADE
TAS1,2019/01/23 18:00:00,1118.84,140.37,TRADE
TAS1,2019/01/23 18:30:00,1136.73,277.33,TRADE
TAS1,2019/01/23 19:00:00,1136.74,233.47,TRADE
TAS1,2019/01/23 19:30:00,1112.54,152.32,TRADE
TAS1,2019/01/23 20:00:00,1115.91,130.82,TRADE
TAS1,2019/01/23 20:30:00,1119.51,133.73,TRADE
TAS1,2019/01/23 21:00:00,1092.82,135.22,TRADE
TAS1,2019/01/23 21:30:00,1061.82,130.42,TRADE
TAS1,2019/01/23 22:00:00,1030.03,133.11,TRADE
TAS1,2019/01/23 22:30:00,994.48,130.42,TRADE
TAS1,2019/01/23 23:00:00,1004,132.26,TRADE
TAS1,2019/01/23 23:30:00,1009.04,156.97,TRADE
TAS1,2019/01/24 00:00:00,1022.31,140.75,TRADE
TAS1,2019/01/24 00:30:00,1018.09,130.91,TRADE
TAS1,2019/01/24 01:00:00,1053.57,138.75,TRADE
TAS1,2019/01/24 01:30:00,1034.23,130.42,TRADE
TAS1,2019/01/24 02:00:00,1016.38,130.42,TRADE
TAS1,2019/01/24 02:30:00,1012.17,130.42,TRADE
TAS1,2019/01/24 03:00:00,996.35,130.42,TRADE
TAS1,2019/01/24 03:30:00,986.07,130.42,TRADE
TAS1,2019/01/24 04:00:00,1000.23,130.42,TRADE
TAS1,2019/01/24 04:30:00,1005.05,126.06,TRADE
TAS1,2019/01/24 05:00:00,1019.62,125.65,TRADE
TAS1,2019/01/24 05:30:00,1048.88,138.86,TRADE
TAS1,2019/01/24 06:00:00,1074.65,130.09,TRADE
TAS1,2019/01/24 06:30:00,1093.34,129.36,TRADE
TAS1,2019/01/24 07:00:00,1089.49,132.20,TRADE
TAS1,2019/01/24 07:30:00,1116.89,118.33,TRADE
TAS1,2019/01/24 08:00:00,1077.84,154.23,TRADE
TAS1,2019/01/24 08:30:00,1090.27,81.98,TRADE
TAS1,2019/01/24 09:00:00,1075.71,158.09,TRADE
TAS1,2019/01/24 09:30:00,1067.78,203.11,TRADE
TAS1,2019/01/24 10:00:00,1024.01,107.36,TRADE
TAS1,2019/01/24 10:30:00,976.56,113.02,TRADE
TAS1,2019/01/24 11:00:00,982.93,195.24,TRADE
TAS1,2019/01/24 11:30:00,989.57,271.50,TRADE
TAS1,2019/01/24 12:00:00,985.65,215.52,TRADE
TAS1,2019/01/24 12:30:00,983.22,222.20,TRADE
TAS1,2019/01/24 13:00:00,1045.46,266.22,TRADE
TAS1,2019/01/24 13:30:00,1037.29,260.30,TRADE
TAS1,2019/01/24 14:00:00,1091.38,201.86,TRADE
TAS1,2019/01/24 14:30:00,1099.94,85.31,TRADE
TAS1,2019/01/24 15:00:00,1072.24,-16.70,TRADE
TAS1,2019/01/24 15:30:00,1048.06,-145.31,TRADE
TAS1,2019/01/24 16:00:00,1091.37,-28.19,TRADE
TAS1,2019/01/24 16:30:00,1087.34,8.61,TRADE
TAS1,2019/01/24 17:00:00,1109.8,-0.73,TRADE
TAS1,2019/01/24 17:30:00,1124.27,6.28,TRADE
TAS1,2019/01/24 18:00:00,1117.79,1.61,TRADE
TAS1,2019/01/24 18:30:00,1114.88,6.27,TRADE
TAS1,2019/01/24 19:00:00,1094.2,-0.73,TRADE
TAS1,2019/01/24 19:30:00,1095.58,-119.57,TRADE
TAS1,2019/01/24 20:00:00,1089.92,10.94,TRADE
TAS1,2019/01/24 20:30:00,1099.26,13.28,TRADE
TAS1,2019/01/24 21:00:00,1079.55,11.07,TRADE
TAS1,2019/01/24 21:30:00,1061.21,133.46,TRADE
TAS1,2019/01/24 22:00:00,1028.88,139.11,TRADE
TAS1,2019/01/24 22:30:00,1005.83,179.13,TRADE
TAS1,2019/01/24 23:00:00,984.42,149.58,TRADE
TAS1,2019/01/24 23:30:00,983.3,192.13,TRADE
TAS1,2019/01/25 00:00:00,995.26,149.55,TRADE
TAS1,2019/01/25 00:30:00,987.88,150.99,TRADE
TAS1,2019/01/25 01:00:00,983.02,157.60,TRADE
TAS1,2019/01/25 01:30:00,973.64,173.56,TRADE
TAS1,2019/01/25 02:00:00,986.63,218.60,TRADE
TAS1,2019/01/25 02:30:00,985.09,267.32,TRADE
TAS1,2019/01/25 03:00:00,963.35,136.39,TRADE
TAS1,2019/01/25 03:30:00,927.61,124.33,TRADE
TAS1,2019/01/25 04:00:00,932.78,139.83,TRADE
TAS1,2019/01/25 04:30:00,973.46,268.46,TRADE
TAS1,2019/01/25 05:00:00,991.37,232.28,TRADE
TAS1,2019/01/25 05:30:00,1010.44,209.10,TRADE
TAS1,2019/01/25 06:00:00,1038.72,201.14,TRADE
TAS1,2019/01/25 06:30:00,1074.13,275.80,TRADE
TAS1,2019/01/25 07:00:00,1106.87,474.10,TRADE
TAS1,2019/01/25 07:30:00,1019.13,239.32,TRADE
TAS1,2019/01/25 08:00:00,1048.47,334.75,TRADE
TAS1,2019/01/25 08:30:00,1096.4,293.46,TRADE
TAS1,2019/01/25 09:00:00,1093.77,209.54,TRADE
TAS1,2019/01/25 09:30:00,1102.63,6.23,TRADE
TAS1,2019/01/25 10:00:00,1156.74,56.22,TRADE
TAS1,2019/01/25 10:30:00,1218.42,205.53,TRADE
TAS1,2019/01/25 11:00:00,1262.89,-0.75,TRADE
TAS1,2019/01/25 11:30:00,1250.25,-0.75,TRADE
TAS1,2019/01/25 12:00:00,1255.53,8.60,TRADE
TAS1,2019/01/25 12:30:00,1274.3,13.27,TRADE
TAS1,2019/01/25 13:00:00,1259.46,13.28,TRADE
TAS1,2019/01/25 13:30:00,1257.01,35.73,TRADE
TAS1,2019/01/25 14:00:00,1265.43,13.28,TRADE
TAS1,2019/01/25 14:30:00,1245.67,58.01,TRADE
TAS1,2019/01/25 15:00:00,1227.38,253.51,TRADE
TAS1,2019/01/25 15:30:00,1235.86,310.71,TRADE
TAS1,2019/01/25 16:00:00,1241.64,266.87,TRADE
TAS1,2019/01/25 16:30:00,1228.12,268.62,TRADE
TAS1,2019/01/25 17:00:00,1223.18,280.45,TRADE
TAS1,2019/01/25 17:30:00,1204.31,224.80,TRADE
TAS1,2019/01/25 18:00:00,1181.24,260.31,TRADE
TAS1,2019/01/25 18:30:00,1155.99,229.54,TRADE
TAS1,2019/01/25 19:00:00,1142.33,169.99,TRADE
TAS1,2019/01/25 19:30:00,1118.86,292.11,TRADE
TAS1,2019/01/25 20:00:00,1091.92,284.56,TRADE
TAS1,2019/01/25 20:30:00,1075.69,134.11,TRADE
TAS1,2019/01/25 21:00:00,1102.23,276.43,TRADE
TAS1,2019/01/25 21:30:00,1065.71,147.99,TRADE
TAS1,2019/01/25 22:00:00,1076.1,148.02,TRADE
TAS1,2019/01/25 22:30:00,1066.67,148.02,TRADE
TAS1,2019/01/25 23:00:00,1049.17,160.93,TRADE
TAS1,2019/01/25 23:30:00,1024.83,248.21,TRADE
TAS1,2019/01/26 00:00:00,1007.02,260.98,TRADE
TAS1,2019/01/26 00:30:00,1011.99,212.79,TRADE
TAS1,2019/01/26 01:00:00,1010.4,217.44,TRADE
TAS1,2019/01/26 01:30:00,1005.09,163.88,TRADE
TAS1,2019/01/26 02:00:00,990.27,237.06,TRADE
TAS1,2019/01/26 02:30:00,992.99,254.82,TRADE
TAS1,2019/01/26 03:00:00,993.29,271.06,TRADE
TAS1,2019/01/26 03:30:00,1010.98,285.39,TRADE
TAS1,2019/01/26 04:00:00,1008.17,282.01,TRADE
TAS1,2019/01/26 04:30:00,1030.99,285.66,TRADE
TAS1,2019/01/26 05:00:00,1040.37,249.43,TRADE
TAS1,2019/01/26 05:30:00,1051.96,294.43,TRADE
TAS1,2019/01/26 06:00:00,1074.01,251.22,TRADE
TAS1,2019/01/26 06:30:00,1095.44,227.65,TRADE
TAS1,2019/01/26 07:00:00,1115.63,162.48,TRADE
TAS1,2019/01/26 07:30:00,1142.96,317.67,TRADE
TAS1,2019/01/26 08:00:00,1160.18,169.64,TRADE
TAS1,2019/01/26 08:30:00,1164.7,163.81,TRADE
TAS1,2019/01/26 09:00:00,1157.67,202.64,TRADE
TAS1,2019/01/26 09:30:00,1152.72,161.86,TRADE
TAS1,2019/01/26 10:00:00,1124.86,162.63,TRADE
TAS1,2019/01/26 10:30:00,1110.97,162.59,TRADE
TAS1,2019/01/26 11:00:00,1100.2,161.75,TRADE
TAS1,2019/01/26 11:30:00,1093.92,241.97,TRADE
TAS1,2019/01/26 12:00:00,1073.88,161.75,TRADE
TAS1,2019/01/26 12:30:00,1066.7,161.75,TRADE
TAS1,2019/01/26 13:00:00,1067.99,255.36,TRADE
TAS1,2019/01/26 13:30:00,1069.14,161.74,TRADE
TAS1,2019/01/26 14:00:00,1066.56,191.89,TRADE
TAS1,2019/01/26 14:30:00,1072.28,270.99,TRADE
TAS1,2019/01/26 15:00:00,1095.08,277.40,TRADE
TAS1,2019/01/26 15:30:00,1103.88,253.23,TRADE
TAS1,2019/01/26 16:00:00,1128.74,278.50,TRADE
TAS1,2019/01/26 16:30:00,1143.78,250.52,TRADE
TAS1,2019/01/26 17:00:00,1166.03,262.09,TRADE
TAS1,2019/01/26 17:30:00,1178.87,271.13,TRADE
TAS1,2019/01/26 18:00:00,1184.82,179.98,TRADE
TAS1,2019/01/26 18:30:00,1181.97,161.75,TRADE
TAS1,2019/01/26 19:00:00,1192.9,161.75,TRADE
TAS1,2019/01/26 19:30:00,1185.76,161.75,TRADE
TAS1,2019/01/26 20:00:00,1184.21,161.87,TRADE
TAS1,2019/01/26 20:30:00,1170.56,162.15,TRADE
TAS1,2019/01/26 21:00:00,1137.98,161.84,TRADE
TAS1,2019/01/26 21:30:00,1135.09,253.12,TRADE
TAS1,2019/01/26 22:00:00,1115.84,162.02,TRADE
TAS1,2019/01/26 22:30:00,1069.44,278.70,TRADE
TAS1,2019/01/26 23:00:00,1036.99,161.93,TRADE
TAS1,2019/01/26 23:30:00,1003.89,271.01,TRADE
TAS1,2019/01/27 00:00:00,1004.91,271,TRADE
TAS1,2019/01/27 00:30:00,1002.51,161.75,TRADE
TAS1,2019/01/27 01:00:00,989.65,161.75,TRADE
TAS1,2019/01/27 01:30:00,991.16,161.75,TRADE
TAS1,2019/01/27 02:00:00,976.85,161.75,TRADE
TAS1,2019/01/27 02:30:00,963.53,161.75,TRADE
TAS1,2019/01/27 03:00:00,973.49,161.75,TRADE
TAS1,2019/01/27 03:30:00,980.14,161.75,TRADE
TAS1,2019/01/27 04:00:00,992.13,161.75,TRADE
TAS1,2019/01/27 04:30:00,994.01,161.77,TRADE
TAS1,2019/01/27 05:00:00,1010.62,161.75,TRADE
TAS1,2019/01/27 05:30:00,1009.89,161.75,TRADE
TAS1,2019/01/27 06:00:00,1011.75,161.75,TRADE
TAS1,2019/01/27 06:30:00,1027.13,161.75,TRADE
TAS1,2019/01/27 07:00:00,1041.05,161.76,TRADE
TAS1,2019/01/27 07:30:00,1054.48,161.76,TRADE
TAS1,2019/01/27 08:00:00,1072.05,161.79,TRADE
TAS1,2019/01/27 08:30:00,1072.06,161.76,TRADE
TAS1,2019/01/27 09:00:00,1049.44,161.75,TRADE
TAS1,2019/01/27 09:30:00,1027.57,157.24,TRADE
TAS1,2019/01/27 10:00:00,1048.08,137.21,TRADE
TAS1,2019/01/27 10:30:00,1008.88,136.14,TRADE
TAS1,2019/01/27 11:00:00,990.52,135.08,TRADE
TAS1,2019/01/27 11:30:00,976.32,134.61,TRADE
TAS1,2019/01/27 12:00:00,985.15,153.63,TRADE
TAS1,2019/01/27 12:30:00,966.46,141.47,TRADE
TAS1,2019/01/27 13:00:00,972.12,157.70,TRADE
TAS1,2019/01/27 13:30:00,981.32,161.75,TRADE
TAS1,2019/01/27 14:00:00,967.98,141.30,TRADE
TAS1,2019/01/27 14:30:00,987.07,137.21,TRADE
TAS1,2019/01/27 15:00:00,993.67,137.21,TRADE
TAS1,2019/01/27 15:30:00,1010.19,137.23,TRADE
TAS1,2019/01/27 16:00:00,762.46,74.96,TRADE
TAS1,2019/01/27 16:30:00,716.21,83.70,TRADE
TAS1,2019/01/27 17:00:00,780.58,107.60,TRADE
TAS1,2019/01/27 17:30:00,871.58,92.58,TRADE
TAS1,2019/01/27 18:00:00,943.89,-0.64,TRADE
TAS1,2019/01/27 18:30:00,927.63,-0.73,TRADE
TAS1,2019/01/27 19:00:00,940.3,31.29,TRADE
TAS1,2019/01/27 19:30:00,957.1,72.23,TRADE
TAS1,2019/01/27 20:00:00,972.85,109.77,TRADE
TAS1,2019/01/27 20:30:00,955.94,69.03,TRADE
TAS1,2019/01/27 21:00:00,973.47,100.82,TRADE
TAS1,2019/01/27 21:30:00,981.71,32.50,TRADE
TAS1,2019/01/27 22:00:00,967,-0.51,TRADE
TAS1,2019/01/27 22:30:00,1001.72,64.85,TRADE
TAS1,2019/01/27 23:00:00,1018,93.82,TRADE
TAS1,2019/01/27 23:30:00,1017.35,93.58,TRADE
TAS1,2019/01/28 00:00:00,1002.78,37.10,TRADE
TAS1,2019/01/28 00:30:00,1009.35,12.94,TRADE
TAS1,2019/01/28 01:00:00,1020.02,-0.66,TRADE
TAS1,2019/01/28 01:30:00,1004.21,-0.72,TRADE
TAS1,2019/01/28 02:00:00,1003.37,-0.72,TRADE
TAS1,2019/01/28 02:30:00,1009.65,-0.32,TRADE
TAS1,2019/01/28 03:00:00,1008.85,38.64,TRADE
TAS1,2019/01/28 03:30:00,990.47,63.69,TRADE
TAS1,2019/01/28 04:00:00,985.76,12.01,TRADE
TAS1,2019/01/28 04:30:00,989.75,27.01,TRADE
TAS1,2019/01/28 05:00:00,1001.52,90.05,TRADE
TAS1,2019/01/28 05:30:00,1002.36,70.18,TRADE
TAS1,2019/01/28 06:00:00,999.6,71.77,TRADE
TAS1,2019/01/28 06:30:00,1020.88,12.37,TRADE
TAS1,2019/01/28 07:00:00,1036.43,-0.41,TRADE
TAS1,2019/01/28 07:30:00,1059.03,88.22,TRADE
